Score,MAE_Teste,MAE_Treino,MSE_Teste,MSE_Treino,R2_Teste,R2_Treino,MAPE_Teste,MAPE_Treino
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
0.727807243635263,25.47405083846047,26.041723019163847,1078.0838321371846,1145.9580434334675,0.727807243635263,0.722082848019531,0.06616374231747162,0.06958546302281181
